Protein.IDs	Majority.protein.IDs	Peptide.counts..all.	Peptide.counts..razor.unique.	Peptide.counts..unique.	Protein.names	Gene.names	con_0h_5	con_0h_6	con_0h_7	con_2h_1	con_2h_3	con_2h_4	con_6h_1	con_6h_3	con_6h_4	con_12h_1	con_12h_3	con_12h_4	con_18h_1	con_18h_3	con_18h_4	con_24h_1	con_24h_3	con_24h_4	IKA_0h_5	IKA_0h_6	IKA_0h_7	IKA_2h_1	IKA_2h_3	IKA_2h_4	IKA_6h_1	IKA_6h_3	IKA_6h_4	IKA_12h_1	IKA_12h_3	IKA_12h_4	IKA_18h_1	IKA_18h_3	IKA_18h_4	IKA_24h_1	IKA_24h_3	IKA_24h_4
P00416	P00416	1	1	1	Cytochrome c oxidase subunit 3	Mtco3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5727484787828	NA	NA	17.3420924675046	17.2576948481585	17.0188636904037	NA	NA	NA	NA	NA	NA	18.4706805263923	17.0059612467678	17.8371230999218	NA	NA	17.9755622368513	NA	NA	NA	19.1939831843026	18.5693129529295	18.9570252345617
Q9ERL9	Q9ERL9	1	1	1	Guanylate cyclase soluble subunit alpha-3	Gucy1a3	NA	NA	20.1405631242919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.1228125400075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P19426	P19426	2	2	2	Negative elongation factor E	Nelfe	NA	NA	NA	NA	NA	NA	6.89214242957934	7.42283791140197	7.48492070887709	8.35442986910158	8.07409190559993	7.63036016068121	20.1669908883517	19.4837657416289	19.3650674190959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9WTJ4	Q9WTJ4	1	1	1	Flt3-interacting zinc finger protein 1	Fiz1	18.847541641012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8078383165248	NA	19.4472244089127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5189035056683	NA	NA	NA	NA	NA	NA
Q8BXA1	Q8BXA1	2	2	2	Golgi integral membrane protein 4	Golim4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2974419252377	NA	NA	NA	19.0478212900995	19.3413113676377	20.3970071464987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.1805737168566	NA	NA
Q61239	Q61239	1	1	1	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	Fnta	NA	NA	NA	NA	NA	NA	18.345040146987	18.9599884031636	18.8146634222175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.4786960452334	17.6086816790357	17.5664552309657	NA	NA	NA	NA	NA	NA	NA	NA	16.8476572634531
Q4FJU9	Q4FJU9	1	1	1	Transmembrane protein 40	Tmem40	18.4350475892691	NA	NA	NA	NA	NA	NA	NA	NA	18.6748319649378	19.8729155535571	16.8463263824168	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3966823524773	NA	NA	NA	NA	NA	NA	NA	17.5123601663492	NA	NA	16.5475874933077	NA	NA	NA
Q9D198	Q9D198	2	2	2	Pre-mRNA-splicing factor SYF2	Syf2	6.29011158647923	6.94112914150136	7.20736867472497	6.97222302202485	8.58740616931956	8.08046278006851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5090577108399	NA	NA	NA	21.6481686254383	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q69ZQ2	Q69ZQ2	2	2	2	Pre-mRNA-splicing factor ISY1 homolog	Isy1	NA	NA	NA	NA	NA	NA	18.9827009542069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.0557513450374	NA	NA	NA	NA	NA	NA	18.9917455931912	NA	NA	NA	NA	19.4987596734143	NA
Q5NCQ5	Q5NCQ5	1	1	1	Diphthamide biosynthesis protein 1	Dph1	17.8703267267715	16.8160342068969	17.7570139511653	NA	NA	NA	NA	NA	NA	18.3616872048063	18.8753182308278	17.7367645676541	17.5491524427639	17.3746084652858	17.9346345702377	NA	NA	NA	16.760155272912	17.1597549495047	18.1668672678568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9JHW2	Q9JHW2	1	1	1	Omega-amidase NIT2	Nit2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.6599254413284	NA	NA	NA	NA	NA	NA	19.8776745869928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q3TLR7	Q3TLR7	2	2	2	Denticleless protein homolog	Dtl	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.6421273206295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.1465454716248	NA	NA	NA	NA	NA	NA	NA	NA	NA
P55096	P55096	1	1	1	ATP-binding cassette sub-family D member 3	Abcd3	NA	NA	NA	NA	17.5793251907109	NA	17.3263964802487	17.6896378198031	18.3014276443552	NA	NA	NA	NA	NA	NA	15.9056483464738	16.9500438901569	17.2783528726073	NA	NA	NA	NA	15.2798019389134	NA	17.5177310173321	16.5079050471457	16.9076034293097	NA	NA	NA	NA	NA	NA	19.2456384493394	19.1606026427238	17.5148329470168
P62984	P62984	8	1	1	Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40	Uba52	17.2328489052796	16.3823469330606	16.5490411782946	NA	NA	NA	NA	NA	NA	18.0492536905223	NA	NA	18.340415169842	17.3540278551184	16.8156414526603	NA	NA	NA	16.9366159657893	18.7725843049949	17.5520062438523	19.071533427338	NA	NA	NA	NA	NA	NA	NA	19.1288166697064	NA	NA	NA	NA	NA	NA
P04184	P04184	1	1	1	Thymidine kinase, cytosolic	Tk1	NA	NA	NA	NA	17.6694213640731	NA	19.868093353255	18.5176453156021	18.2029992719256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.4094957463169	15.5917294820551	17.2975519530843
Q9ERD7	Q9ERD7	15	1	0	Tubulin beta-3 chain	Tubb3	NA	NA	NA	NA	NA	NA	19.797945033812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.1081556535244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.0687868574605
P35585;Q9WVP1	P35585;Q9WVP1	2;1	2;1	2;1	AP-1 complex subunit mu-1;AP-1 complex subunit mu-2	Ap1m1;Ap1m2	7.71310421881121	8.1116251259679	7.43436390552738	7.28405449577224	7.35909061133838	7.11881396154631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.3028937622373	NA	NA	NA	17.1150342037525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q3UFY7	Q3UFY7	2	2	2	7-methylguanosine phosphate-specific 5-nucleotidase	Nt5c3b	17.5998040157006	NA	NA	NA	18.4639541747149	NA	NA	16.7205953014807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3145715197092	NA	17.9949441943923	NA	NA	NA	NA	19.5526181938404	NA	NA	NA	NA	NA	NA	NA	16.9485515121252	NA
Q99LX5	Q99LX5	1	1	1	Multiple myeloma tumor-associated protein 2 homolog	Mmtag2	6.71525723367725	7.09219910734633	6.93734470676005	7.17824425005885	8.15410562041345	8.32319901768749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3152220915746	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3982992185576	NA	NA	NA	NA	NA
Q6PGG2	Q6PGG2	1	1	1	GEM-interacting protein	Gmip	18.3100084699539	17.6522066950503	17.3370413895287	NA	NA	NA	6.72235841961483	6.42725094533566	7.98417293085441	7.62541150706488	8.95249199404716	8.18024753875259	NA	NA	20.0683251981307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8C5L3	Q8C5L3	1	1	1	CCR4-NOT transcription complex subunit 2	Cnot2	19.1304887282893	18.8116203044949	17.9662410862683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.0266116967845	NA	NA	NA	NA	18.5513394065378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8C052	Q8C052	4	4	4	Microtubule-associated protein 1S;MAP1S heavy chain;MAP1S light chain	Map1s	NA	19.4410710192306	NA	NA	NA	NA	NA	NA	17.687903396022	16.7017882088344	16.9491841888545	17.2450178133379	NA	NA	NA	NA	NA	NA	18.1372008281488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8134543128201	NA	NA	NA
Q80U72	Q80U72	1	1	1	Protein scribble homolog	Scrib	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.4767827512332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.6483430539259	NA	NA	NA	NA	NA
Q8VIB3	Q8VIB3	1	1	1	Type 2 lactosamine alpha-2,3-sialyltransferase	St3gal6	NA	NA	NA	NA	NA	NA	17.7690549557757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3288369452279	NA	18.0442127018588	18.6439234137997	18.4075855926412	NA	NA	NA	NA	NA	NA	NA	16.9624201224413	NA
Q64010	Q64010	1	1	1	Adapter molecule crk	Crk	NA	NA	NA	NA	NA	16.9737576537286	18.2204325896538	16.9646179058403	16.8719125829551	NA	NA	NA	NA	NA	NA	16.4927800735342	16.1561182172605	17.8984468126695	NA	NA	NA	NA	18.2825136463984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7082835237466	19.226520338319	17.5616518530752
Q9WTX6	Q9WTX6	1	1	1	Cullin-1	Cul1	NA	NA	NA	NA	NA	NA	19.5132308923159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5638722546058	NA	NA	18.9573530882593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9JJT0	Q9JJT0	1	1	1	RNA 3-terminal phosphate cyclase-like protein	Rcl1	20.0358261141035	NA	NA	NA	NA	NA	7.36217813476789	7.83647907773139	8.15389662915321	7.48569129344752	6.78454523192415	6.38487322181509	NA	20.529263284753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9R060	Q9R060	2	2	2	Cytosolic Fe-S cluster assembly factor NUBP1	Nubp1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.7120458204222	19.319974186561	22.1773604192367	NA	NA	NA	19.5493583550868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q0VBD2	Q0VBD2	1	1	1	Protein MCM10 homolog	Mcm10	16.7655737209762	18.6690827443543	18.5228347355926	16.8032034235853	NA	NA	NA	NA	NA	18.1718137476078	18.4226855739861	17.4995963849451	18.4777289337317	17.0640647280556	19.8563054204762	NA	NA	NA	NA	NA	19.180598247067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q61249	Q61249	2	2	2	Immunoglobulin-binding protein 1	Igbp1	NA	NA	NA	NA	NA	NA	NA	15.8137698702114	NA	18.6399303069108	18.5925218699077	18.9479718991225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.9280329992399	NA	17.0105947631188	18.8392646058539	20.0853499418299	NA	NA	NA	18.4115657423427	18.923265226367	18.5708045719986	NA	NA	NA
Q65Z40	Q65Z40	2	2	2	Wings apart-like protein homolog	Wapal	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.677937336617	20.1037749047432	19.2468477316101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9482382781089	NA	NA	NA	NA	NA	NA	NA	NA
Q8R1N0	Q8R1N0	2	2	2	Zinc finger protein 830	Znf830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.4248169560698	NA	NA	NA	NA	NA	20.8856652477229	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2140956736842	NA	NA	NA	NA	NA
Q7TSI3	Q7TSI3	3	3	3	Serine/threonine-protein phosphatase 6 regulatory subunit 1	Ppp6r1	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3003845710232	NA	NA	NA	NA	20.6091944417417	NA	NA	NA	20.4860341481832	19.8593789764606	20.6554895782579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9CYI4	Q9CYI4	4	1	1	Putative RNA-binding protein Luc7-like 1	Luc7l	5.92372008643505	7.56189991152087	6.89727745044085	7.53683227213216	8.24208748384355	7.33440423704705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5945514833612	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4101141841194	NA	NA	NA	NA	NA
P10605	P10605	2	2	2	Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain	Ctsb	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1564910277225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.0826298008562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P60762	P60762	2	2	2	Mortality factor 4-like protein 1	Morf4l1	NA	20.3611372276944	NA	NA	NA	NA	7.86171340350541	5.96050048327161	8.7796239791164	8.47407388042741	7.69485825616436	7.87070071878607	NA	NA	20.4277241345305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9QWF0	Q9QWF0	2	2	2	Chromatin assembly factor 1 subunit A	Chaf1a	NA	NA	NA	NA	NA	NA	18.1633779598659	17.6026451149222	17.6639084884713	19.2744004881656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.6923903423383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q3UJU9	Q3UJU9	1	1	1	Regulator of microtubule dynamics protein 3	Rmdn3	NA	NA	NA	NA	NA	NA	NA	NA	18.6327748101403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.1910513391778	17.2122141737998	18.7986815787412	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7630932219015	18.9891278855672	18.2248255674682
Q91VT1	Q91VT1	1	1	1	E3 SUMO-protein ligase NSE2	Nsmce2	NA	NA	NA	NA	NA	NA	NA	20.0234345583039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2764976557833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8K2C7	Q8K2C7	1	1	1	Protein OS-9	Os9	16.9617275375418	17.0604188380016	18.4972576028881	NA	NA	NA	6.22957635511431	6.5071023890494	7.14499537163245	8.19120511142366	8.03449922357039	7.20600616657574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q80X73	Q80X73	3	3	3	Protein pelota homolog	Pelo	NA	NA	NA	NA	NA	NA	17.9092262396404	18.365298392292	15.9111039479884	16.2680759915008	17.2216380551676	16.6399695831838	NA	NA	NA	NA	NA	NA	15.2590396646009	NA	NA	17.3023095213727	NA	NA	NA	NA	NA	NA	NA	NA	20.2532088053031	17.6228812690359	18.6285462379323	17.5672072255356	17.1576586466427	17.1206495881503
Q9CQL7	Q9CQL7	1	1	1	MORF4 family-associated protein 1	Mrfap1	NA	NA	NA	NA	NA	20.048233478136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.7249950511619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9Z0V7	Q9Z0V7	3	3	3	Mitochondrial import inner membrane translocase subunit Tim17-B	Timm17b	18.7383442497439	NA	NA	NA	NA	NA	17.6897013209858	17.7438340621679	19.1915062982217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.0261242126679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q01063	Q01063	1	1	1	cAMP-specific 3,5-cyclic phosphodiesterase 4D	Pde4d	NA	NA	NA	NA	17.6764619811352	NA	18.1495187177988	18.0805817988265	19.8090960529497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6756128586163	15.3537648964418	14.5616529623358	NA	NA	19.5165249615882	NA	NA	NA	NA	NA	NA	NA	NA	NA
P49025	P49025	3	3	3	Citron Rho-interacting kinase	Cit	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.754633415804	NA	NA	NA	NA	18.1431293327022	NA	NA	NA	19.3392581097273	18.4585407568827	19.1690080567403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5669384405755	NA	NA	NA	NA
Q80W00	Q80W00	3	3	3	Serine/threonine-protein phosphatase 1 regulatory subunit 10	Ppp1r10	NA	NA	NA	NA	NA	NA	19.8404742882071	18.0723071794442	19.4790907451719	NA	NA	NA	NA	NA	21.1797650083788	14.0223979524483	15.4056843088915	16.0570630075527	NA	NA	NA	15.2983913571564	16.0768775567021	15.6929450191275	NA	NA	18.727750819821	NA	NA	NA	NA	NA	NA	16.1064142471305	NA	NA
Q3UHX9	Q3UHX9	3	3	3	Uncharacterized protein C9orf114 homolog	D2Wsu81e	NA	NA	18.2400379334767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.806089913955	NA	NA	NA	NA	19.7944912760657	20.0121710761533	19.6965195874083	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.0234701875943	NA	NA	NA	NA	NA
Q91V81	Q91V81	1	1	1	RNA-binding protein 42	Rbm42	NA	NA	NA	NA	NA	NA	18.566068483957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4792702474026	NA	19.4580730872896	17.8495082672495	19.2807030006979	21.5972252742915	NA	NA	NA	NA	NA	NA	NA	NA
P61967	P61967	1	1	1	AP-1 complex subunit sigma-1A	Ap1s1	19.3997902407502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.09590925178	19.3768637861992	18.9269277633804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4042206190234	20.7254624856335	20.8544749746474	NA	NA	NA	NA	NA	NA
Q60775	Q60775	4	4	4	ETS-related transcription factor Elf-1	Elf1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.1558717641695	NA	16.9762499867656	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2179196139166	NA	NA	NA	20.7011955833342	NA	NA	NA	NA	NA
P03888	P03888	2	2	2	NADH-ubiquinone oxidoreductase chain 1	Mtnd1	NA	NA	NA	NA	NA	NA	18.7415249408236	18.591731217049	18.563025461169	NA	NA	NA	NA	NA	NA	NA	NA	18.1835847057444	NA	NA	NA	NA	17.5347560869043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1976160346709	19.5383810935117	19.2346139760877
Q99JW2	Q99JW2	2	2	2	Aminoacylase-1	Acy1	NA	NA	NA	NA	NA	NA	NA	NA	20.3032765289187	NA	NA	NA	NA	20.2464051124354	NA	NA	NA	NA	NA	NA	NA	NA	16.8725546975835	NA	NA	17.5070951508612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9D2R0	Q9D2R0	2	2	2	Acetoacetyl-CoA synthetase	Aacs	NA	NA	NA	NA	NA	NA	NA	NA	18.8651203722462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.4127649138068	19.4962776784667	15.8885065647975	NA	NA	18.5319794203699	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q91WT4	Q91WT4	1	1	1	DnaJ homolog subfamily C member 17	Dnajc17	NA	NA	NA	NA	18.9803427437591	NA	NA	NA	20.4693337133107	NA	NA	NA	NA	NA	NA	16.3206324635972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8927076983968	NA	NA	NA	NA	NA	NA	NA	17.9612139535104	NA
Q8BTT6	Q8BTT6	2	2	2	Digestive organ expansion factor homolog	Diexf	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.695176674846	NA	NA	NA	NA	NA	NA	NA	NA	20.6618412540086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3006495194409	NA	NA	NA	NA	NA	NA
Q9CXU9	Q9CXU9	3	1	1	Eukaryotic translation initiation factor 1b	Eif1b	NA	NA	NA	NA	NA	18.250750255837	18.7766457963266	18.5584539873265	18.6164679766601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8447921700687	NA	NA	19.3586769306613	NA	NA	NA	NA	NA	NA	NA	NA	17.7995960510723
Q9QYF9	Q9QYF9	3	3	3	Protein NDRG3	Ndrg3	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7330908794458	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1026867564173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.3737579401892	NA	NA	NA	NA
Q99LH1	Q99LH1	3	3	3	Nucleolar GTP-binding protein 2	Gnl2	18.2868386623146	NA	NA	NA	NA	NA	7.3479207852191	7.2675647455849	6.92548934480354	7.96278462134533	7.70770267926041	6.70850782624937	20.7726972348977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9D0M5	Q9D0M5	1	1	1	Dynein light chain 2, cytoplasmic	Dynll2	6.48931041187797	7.76425299279987	6.79079840566034	7.30037053175334	7.48450169553505	7.54673078152038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.8340419578932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.89882079928	NA	NA	NA
Q9ER00	Q9ER00	1	1	1	Syntaxin-12	Stx12	16.1155402615723	17.5563518047791	18.1879833604658	NA	NA	NA	NA	NA	NA	NA	NA	16.8488989489349	18.3329373681061	18.0574606196282	17.8712981535335	NA	NA	NA	18.9312761054832	19.0385095445317	19.137419479093	18.4430800356758	NA	NA	NA	NA	NA	NA	NA	NA	18.8480883941848	19.7726938254306	19.4178332869882	NA	NA	NA
Q8C5L7	Q8C5L7	2	2	2	RNA-binding protein 34	Rbm34	19.6376070287389	NA	NA	NA	NA	NA	6.73048176101776	5.86409211382743	8.11124064908085	8.05942193053621	7.89721205489548	6.85344702016341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8BH58	Q8BH58	2	2	2	TIP41-like protein	Tiprl	NA	NA	NA	NA	NA	NA	7.69233665665045	6.95729688634819	7.67793658408726	8.16713146092652	7.79222382734059	7.30577673467567	NA	20.5327011766658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O08848	O08848	1	1	1	60 kDa SS-A/Ro ribonucleoprotein	Trove2	NA	NA	NA	NA	NA	17.9778633345948	19.3643575795469	19.4810881858286	19.3684526522981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.6116993228084	17.6242562696883	17.3648226220099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P60904	P60904	1	1	1	DnaJ homolog subfamily C member 5	Dnajc5	16.536996755254	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5802967293082	NA	18.8323748956714	20.475821270854	19.9217162084939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8250722765146	NA	NA	NA	NA
P50429	P50429	1	1	1	Arylsulfatase B	Arsb	17.2047030264331	15.8429484075685	17.3249391625906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8511879116297	NA	NA	18.2158721538753	NA	NA	NA	NA	NA	NA	NA	NA	19.9071592556606	19.9121602968356	21.0743251225422	NA	NA	NA
Q61733	Q61733	2	2	2	28S ribosomal protein S31, mitochondrial	Mrps31	NA	NA	NA	18.4446716164471	19.1648689094029	18.7267003099934	17.7439901103828	18.0852202453002	16.625899731414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5901610355139	16.8673777915803	17.7963610964482	16.1325225376888	18.8458028609176	18.4513964315412	NA	NA	NA	NA	NA	NA	NA	17.9433640843076	NA
P61021	P61021	3	1	1	Ras-related protein Rab-5B	Rab5b	NA	NA	NA	NA	NA	NA	19.4586689397056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9267423366388	20.0070119035517	18.6134777330569	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8BTX9	Q8BTX9	2	2	2	Inactive hydroxysteroid dehydrogenase-like protein 1	Hsdl1	NA	NA	NA	NA	16.7673748811323	NA	18.0071623123401	18.0771249614749	16.718641162249	NA	NA	NA	NA	NA	NA	15.4909311025304	14.683666892353	15.2412201025337	NA	NA	NA	NA	16.4580516814617	NA	18.7597267791784	19.3962798552705	18.9068690182795	NA	NA	NA	NA	NA	NA	17.9887326248579	19.2971588863655	19.0715048261691
Q9D9Z5	Q9D9Z5	3	3	3	DET1- and DDB1-associated protein 1	Dda1	NA	NA	NA	NA	NA	NA	NA	NA	19.92839363215	20.1319821832682	19.1157222951315	20.110063339748	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.453872903048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O88286	O88286	2	2	2	Protein Wiz	Wiz	NA	15.4078065584141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3921178146463	15.2610130795542	14.7790986494879	NA	NA	NA	NA	NA	NA	21.9417537616078	NA	NA	NA	NA	NA
P62835	P62835	8	1	1	Ras-related protein Rap-1A	Rap1a	NA	19.6439834480448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3461674875936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9785010415632	NA	NA	NA	NA	18.7707889763456	NA	NA
Q6PEB6	Q6PEB6	1	1	1	MOB-like protein phocein	Mob4	NA	NA	NA	NA	17.6204552647042	NA	19.34644984101	18.7639720887847	18.7293526309868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.1097936953157	18.4087931533039	16.2160519095554	17.3741571528923	17.0757635109938	18.3067018703716	NA	NA	NA	NA	NA	NA	17.6073525647785	18.7976179634677	18.7248935198376
Q3UH60	Q3UH60	1	1	1	Disco-interacting protein 2 homolog B	Dip2b	18.3551452591513	18.9025365562054	18.8533819817713	NA	NA	NA	NA	NA	NA	NA	19.1907611603865	NA	NA	NA	21.1117878745888	NA	NA	NA	19.1134668401774	17.2566030006523	20.5718177213846	NA	NA	NA	NA	NA	NA	NA	NA	17.8391704833059	NA	NA	NA	NA	NA	NA
